,code,name,pre_close,value,volunit,decimal_point,type,kind,market,type2,py
18903,688180,君实生物,412.0900001525879,,100.0,2.0,证券,科创板,1,1,JSSW
18904,688181,八亿时空,176.20000076293945,,100.0,2.0,证券,科创板,1,1,BYSK
18905,688182,灿勤科技,1944.017499923706,,100.0,2.0,证券,科创板,1,1,CQKJ
18906,688183,生益电子,696.0024995803833,,100.0,2.0,证券,科创板,1,1,SYDZ
18907,688184,帕瓦股份,124.08000183105469,,100.0,2.0,证券,科创板,1,1,PWGF
18908,688185,康希诺,139.9499969482422,,100.0,2.0,证券,科创板,1,1,KXN
18909,688186,广大特材,28.170000076293945,,100.0,2.0,证券,科创板,1,1,GDTC
18910,688187,时代电气,400.0299987792969,,100.0,2.0,证券,科创板,1,1,SDDQ
18911,688188,柏楚电子,228.97000122070312,,100.0,2.0,证券,科创板,1,1,BCDZ
18912,688189,南新制药,1976.0024995803833,,100.0,2.0,证券,科创板,1,1,NXZY
18913,688190,云路股份,92.30999755859375,,100.0,2.0,证券,科创板,1,1,YLGF
18914,688191,智洋创新,1960.045000076294,,100.0,2.0,证券,科创板,1,1,ZYCX
18915,688192,迪哲医药,364.2200012207031,,100.0,2.0,证券,科创板,1,1,DZYY
18916,688193,仁度生物,300.2400016784668,,100.0,2.0,证券,科创板,1,1,RDSW
18917,688195,腾景科技,25.81999969482422,,100.0,2.0,证券,科创板,1,1,TJKJ
18918,688196,卓越新能,64.51000213623047,,100.0,2.0,证券,科创板,1,1,ZYXN
18919,688197,首药控股,196.0,,100.0,2.0,证券,科创板,1,1,SYKG
18920,688198,佰仁医疗,130.0,,100.0,2.0,证券,科创板,1,1,BRYL
18921,688199,久日新材,64.15999984741211,,100.0,2.0,证券,科创板,1,1,JRXC
18922,688200,华峰测控,301.29998779296875,,100.0,2.0,证券,科创板,1,1,HFCK
18923,688201,信安世纪,67.58000183105469,,100.0,2.0,证券,科创板,1,1,XASJ
18924,688202,美迪西,205.91000366210938,,100.0,2.0,证券,科创板,1,1,MDX
18925,688203,海正生材,17.8799991607666,,100.0,2.0,证券,科创板,1,1,HZSC
18926,688205,德科立,316.2299995422363,,100.0,2.0,证券,科创板,1,1,DKL
18927,688206,概伦电子,31.40999984741211,,100.0,2.0,证券,科创板,1,1,GLDZ
18928,688207,格灵深瞳,224.02999877929688,,100.0,2.0,证券,科创板,1,1,GLST
18929,688208,道通科技,212.04999923706055,,100.0,2.0,证券,科创板,1,1,DTKJ
18930,688209,英集芯,23.8700008392334,,100.0,2.0,证券,科创板,1,1,YJX
18931,688210,统联精密,27.06999969482422,,100.0,2.0,证券,科创板,1,1,TLJM
18932,688211,中科微至,224.0099983215332,,100.0,2.0,证券,科创板,1,1,ZKWZ
18933,688212,澳华内镜,74.88999938964844,,100.0,2.0,证券,科创板,1,1,AHNJ
18934,688213,思特威,268.20000076293945,,100.0,2.0,证券,科创板,1,1,STW
18935,688215,瑞晟智能,72.22999954223633,,100.0,2.0,证券,科创板,1,1,RCZN
18936,688216,气派科技,29.389999389648438,,100.0,2.0,证券,科创板,1,1,QPKJ
18937,688217,睿昂基因,348.0200004577637,,100.0,2.0,证券,科创板,1,1,RAJY
18938,688218,江苏北人,20.700000762939453,,100.0,2.0,证券,科创板,1,1,JSBR
18939,688219,会通股份,552.0050001144409,,100.0,2.0,证券,科创板,1,1,HTGF
18940,688220,翱捷科技,472.11000061035156,,100.0,2.0,证券,科创板,1,1,AJKJ
18941,688221,前沿生物,1816.0375003814697,,100.0,2.0,证券,科创板,1,1,QYSW
18942,688222,成都先导,1832.034999847412,,100.0,2.0,证券,科创板,1,1,CDXD
18943,688223,晶科能源,1768.0249996185303,,100.0,2.0,证券,科创板,1,1,JKNY
18944,688225,亚信安全,20.170000076293945,,100.0,2.0,证券,科创板,1,1,YXAQ
18945,688226,威腾电气,27.3799991607666,,100.0,2.0,证券,科创板,1,1,WTDQ
18946,688227,品高股份,25.260000228881836,,100.0,2.0,证券,科创板,1,1,PGGF
18947,688228,开普云,320.0,,100.0,2.0,证券,科创板,1,1,KPY
18948,688229,博睿数据,296.060001373291,,100.0,2.0,证券,科创板,1,1,BRSJ
18949,688230,芯导科技,528.0999984741211,,100.0,2.0,证券,科创板,1,1,XDKJ
18950,688231,隆达股份,128.0999984741211,,100.0,2.0,证券,科创板,1,1,LDGF
18951,688232,新点软件,508.1500015258789,,100.0,2.0,证券,科创板,1,1,XDRJ
18952,688233,神工股份,240.0999984741211,,100.0,2.0,证券,科创板,1,1,SGGF
18953,688234,天岳先进,88.9800033569336,,100.0,2.0,证券,科创板,1,1,TYXJ
18954,688235,百济神州,151.8000030517578,,100.0,2.0,证券,科创板,1,1,BJSZ
18955,688236,春立医疗,30.739999771118164,,100.0,2.0,证券,科创板,1,1,CLYL
18956,688237,超卓航科,516.1300010681152,,100.0,2.0,证券,科创板,1,1,CZHK
18957,688238,和元生物,23.399999618530273,,100.0,2.0,证券,科创板,1,1,HYSW
18958,688239,航宇科技,83.80000305175781,,100.0,2.0,证券,科创板,1,1,HYKJ
18959,688244,永信至诚,66.0199966430664,,100.0,2.0,证券,科创板,1,1,YXZC
18960,688246,嘉和美康,72.13000106811523,,100.0,2.0,证券,科创板,1,1,JHMK
18961,688247,宣泰医药,16.43000030517578,,100.0,2.0,证券,科创板,1,1,XTYY
18962,688248,南网科技,420.20000076293945,,100.0,2.0,证券,科创板,1,1,NWKJ
18963,688251,井松智能,64.1500015258789,,100.0,2.0,证券,科创板,1,1,JSZN
18964,688252,天德钰,18.950000762939453,,100.0,2.0,证券,科创板,1,1,TDY
18965,688253,英诺特,23.709999084472656,,100.0,2.0,证券,科创板,1,1,YNT
18966,688255,凯尔达,92.16999816894531,,100.0,2.0,证券,科创板,1,1,KED
18967,688256,寒武纪,72.83999633789062,,100.0,2.0,证券,科创板,1,1,HWJ
18968,688257,新锐股份,172.11999893188477,,100.0,2.0,证券,科创板,1,1,XRGF
18969,688258,卓易信息,308.1599998474121,,100.0,2.0,证券,科创板,1,1,ZYXX
18970,688259,创耀科技,85.1500015258789,,100.0,2.0,证券,科创板,1,1,CYKJ
18971,688260,昀冢科技,16.389999389648438,,100.0,2.0,证券,科创板,1,1,YZKJ
18972,688261,东微半导,264.8800048828125,,100.0,2.0,证券,科创板,1,1,DWBD
18973,688262,国芯科技,380.11000061035156,,100.0,2.0,证券,科创板,1,1,GXKJ
18974,688265,南模生物,396.0800018310547,,100.0,2.0,证券,科创板,1,1,NMSW
18975,688266,泽璟制药,344.0999984741211,,100.0,2.0,证券,科创板,1,1,ZJZY
18976,688267,中触媒,112.0,,100.0,2.0,证券,科创板,1,1,ZCM
18977,688268,华特气体,81.30000305175781,,100.0,2.0,证券,科创板,1,1,HTQT
18978,688269,凯立新材,84.23999786376953,,100.0,2.0,证券,科创板,1,1,KLXC
18979,688270,臻镭科技,105.9000015258789,,100.0,2.0,证券,科创板,1,1,ZLKJ
18980,688271,联影医疗,190.2100067138672,,100.0,2.0,证券,科创板,1,1,LYYL
18981,688272,富吉瑞,23.559999465942383,,100.0,2.0,证券,科创板,1,1,FJR
18982,688273,麦澜德,116.04000091552734,,100.0,2.0,证券,科创板,1,1,MLD
18983,688275,万润新能,191.14999389648438,,100.0,2.0,证券,科创板,1,1,WRXN
18984,688276,百克生物,536.0299987792969,,100.0,2.0,证券,科创板,1,1,BKSW
18985,688277,天智航,1624.0474996566772,,100.0,2.0,证券,科创板,1,1,TZH
18986,688278,特宝生物,200.0800018310547,,100.0,2.0,证券,科创板,1,1,TBSW
18987,688279,峰岹科技,98.91999816894531,,100.0,2.0,证券,科创板,1,1,FTKJ
18988,688280,精进电动,184.0325002670288,,100.0,2.0,证券,科创板,1,1,JJDD
18989,688281,华秦科技,280.739990234375,,100.0,2.0,证券,科创板,1,1,HQKJ
18990,688282,理工导航,300.04999923706055,,100.0,2.0,证券,科创板,1,1,LGDH
18991,688283,坤恒顺维,532.1199989318848,,100.0,2.0,证券,科创板,1,1,KHSW
18992,688285,高铁电气,104.01500034332275,,100.0,2.0,证券,科创板,1,1,GTDQ
18993,688286,敏芯股份,448.0,,100.0,2.0,证券,科创板,1,1,MXGF
18994,688287,观典防务,1240.017499923706,,100.0,2.0,证券,科创板,1,1,GDFW
18995,688288,鸿泉物联,20.940000534057617,,100.0,2.0,证券,科创板,1,1,HQWL
18996,688289,圣湘生物,23.56999969482422,,100.0,2.0,证券,科创板,1,1,SXSW
18997,688290,景业智能,79.43000030517578,,100.0,2.0,证券,科创板,1,1,JYZN
18998,688291,金橙子,31.020000457763672,,100.0,2.0,证券,科创板,1,1,JCZ
18999,688292,浩瀚深度,19.56999969482422,,100.0,2.0,证券,科创板,1,1,HHSD
19000,688293,奥浦迈,121.69999694824219,,100.0,2.0,证券,科创板,1,1,APM
19001,688295,中复神鹰,244.06999969482422,,100.0,2.0,证券,科创板,1,1,ZFSY
19002,688296,和达科技,31.56999969482422,,100.0,2.0,证券,科创板,1,1,HDKJ
19003,688297,中无人机,316.11000061035156,,100.0,2.0,证券,科创板,1,1,ZWRJ
19004,688298,东方生物,76.94999694824219,,100.0,2.0,证券,科创板,1,1,DFSW
19005,688299,长阳科技,18.68000030517578,,100.0,2.0,证券,科创板,1,1,ZYKJ
19006,688300,联瑞新材,444.1500015258789,,100.0,2.0,证券,科创板,1,1,LRXC
19007,688301,奕瑞科技,465.010009765625,,100.0,2.0,证券,科创板,1,1,YRKJ
19008,688302,海创药业,384.2200012207031,,100.0,2.0,证券,科创板,1,1,HCYY
19009,688303,大全能源,300.1599998474121,,100.0,2.0,证券,科创板,1,1,DQNY
19010,688305,科德数控,103.1500015258789,,100.0,2.0,证券,科创板,1,1,KDSK
19011,688306,均普智能,5.260000228881836,,100.0,2.0,证券,科创板,1,1,JPZN
19012,688308,欧科亿,80.52999877929688,,100.0,2.0,证券,科创板,1,1,OKY
19013,688309,*ST恒誉,20.280000686645508,,100.0,2.0,证券,科创板,1,1,*HY
19014,688310,迈得医疗,30.030000686645508,,100.0,2.0,证券,科创板,1,1,MDYL
19015,688311,盟升电子,87.5,,100.0,2.0,证券,科创板,1,1,MSDZ
19016,688312,燕麦科技,17.6200008392334,,100.0,2.0,证券,科创板,1,1,YMKJ
19017,688313,仕佳光子,760.0124998092651,,100.0,2.0,证券,科创板,1,1,SJGZ
19018,688314,康拓医疗,360.20000076293945,,100.0,2.0,证券,科创板,1,1,KTYL
19019,688315,诺禾致源,52.22999954223633,,100.0,2.0,证券,科创板,1,1,NHZY
19020,688316,青云科技,212.06000137329102,,100.0,2.0,证券,科创板,1,1,QYKJ
19021,688317,之江生物,68.11000061035156,,100.0,2.0,证券,科创板,1,1,ZJSW
19022,688318,财富趋势,148.0800018310547,,100.0,2.0,证券,科创板,1,1,CFQS
19023,688319,欧林生物,19.520000457763672,,100.0,2.0,证券,科创板,1,1,OLSW
19024,688320,禾川科技,372.1500015258789,,100.0,2.0,证券,科创板,1,1,HCKJ
19025,688321,微芯生物,29.90999984741211,,100.0,2.0,证券,科创板,1,1,WXSW
19026,688322,奥比中光,28.270000457763672,,100.0,2.0,证券,科创板,1,1,ABZG
19027,688323,瑞华泰,25.829999923706055,,100.0,2.0,证券,科创板,1,1,RHT
19028,688325,赛微微电,312.04000091552734,,100.0,2.0,证券,科创板,1,1,SWWD
19029,688326,经纬恒润,168.3300018310547,,100.0,2.0,证券,科创板,1,1,JWHR
19030,688327,云从科技,68.13999938964844,,100.0,2.0,证券,科创板,1,1,YCKJ
19031,688328,深科达,24.559999465942383,,100.0,2.0,证券,科创板,1,1,SKD
19032,688329,艾隆科技,132.18999862670898,,100.0,2.0,证券,科创板,1,1,ALKJ
19033,688330,宏力达,69.47000122070312,,100.0,2.0,证券,科创板,1,1,HLD
19034,688331,荣昌生物,89.37000274658203,,100.0,2.0,证券,科创板,1,1,RCSW
19035,688332,中科蓝讯,468.20999908447266,,100.0,2.0,证券,科创板,1,1,ZKLX
19036,688333,铂力特,161.5,,100.0,2.0,证券,科创板,1,1,BLT
19037,688335,复洁环保,23.469999313354492,,100.0,2.0,证券,科创板,1,1,FJHB
19038,688336,三生国健,1816.057499885559,,100.0,2.0,证券,科创板,1,1,SSGJ
19039,688337,普源精电,109.76000213623047,,100.0,2.0,证券,科创板,1,1,PYJD
19040,688338,赛科希德,332.11999893188477,,100.0,2.0,证券,科创板,1,1,SKXD
19041,688339,亿华通,94.73999786376953,,100.0,2.0,证券,科创板,1,1,YHT
19042,688345,博力威,492.1500015258789,,100.0,2.0,证券,科创板,1,1,BLW
19043,688348,昱能科技,486.7900085449219,,100.0,2.0,证券,科创板,1,1,YNKJ
19044,688349,三一重能,72.0,,100.0,2.0,证券,科创板,1,1,SYZN
19045,688350,富淼科技,18.780000686645508,,100.0,2.0,证券,科创板,1,1,FMKJ
19046,688351,微电生理,26.719999313354492,,100.0,2.0,证券,科创板,1,1,WDSL
19047,688353,华盛锂电,70.75,,100.0,2.0,证券,科创板,1,1,HSLD
19048,688355,明志科技,96.06999969482422,,100.0,2.0,证券,科创板,1,1,MZKJ
19049,688356,键凯科技,179.89999389648438,,100.0,2.0,证券,科创板,1,1,JKKJ
19050,688357,建龙微纳,108.79000091552734,,100.0,2.0,证券,科创板,1,1,JLWN
19051,688358,祥生医疗,136.0,,100.0,2.0,证券,科创板,1,1,XSYL
19052,688359,三孚新科,532.0499992370605,,100.0,2.0,证券,科创板,1,1,SFXK
19053,688360,德马科技,27.75,,100.0,2.0,证券,科创板,1,1,DMKJ
19054,688362,甬矽电子,24.510000228881836,,100.0,2.0,证券,科创板,1,1,YXDZ
19055,688363,华熙生物,124.08999633789062,,100.0,2.0,证券,科创板,1,1,HXSW
19056,688365,光云科技,1208.0424995422363,,100.0,2.0,证券,科创板,1,1,GYKJ
19057,688366,昊海生科,102.19999694824219,,100.0,2.0,证券,科创板,1,1,HHSK
19058,688367,工大高科,17.8799991607666,,100.0,2.0,证券,科创板,1,1,GDGK
19059,688368,晶丰明源,141.8000030517578,,100.0,2.0,证券,科创板,1,1,JFMY
19060,688369,致远互联,87.22000122070312,,100.0,2.0,证券,科创板,1,1,ZYHL
19061,688370,丛麟科技,112.18000030517578,,100.0,2.0,证券,科创板,1,1,CLKJ
19062,688371,菲沃泰,23.0,,100.0,2.0,证券,科创板,1,1,FWT
19063,688372,伟测科技,114.36000061035156,,100.0,2.0,证券,科创板,1,1,WCKJ
19064,688373,盟科药业,376.01249980926514,,100.0,2.0,证券,科创板,1,1,MKYY
19065,688375,国博电子,101.4000015258789,,100.0,2.0,证券,科创板,1,1,GBDZ
19066,688376,美埃科技,84.13000106811523,,100.0,2.0,证券,科创板,1,1,MAKJ
19067,688377,迪威尔,172.18999862670898,,100.0,2.0,证券,科创板,1,1,DWE
19068,688378,奥来德,64.6500015258789,,100.0,2.0,证券,科创板,1,1,ALD
19069,688379,华光新材,20.760000228881836,,100.0,2.0,证券,科创板,1,1,HGXC
19070,688380,中微半导,29.579999923706055,,100.0,2.0,证券,科创板,1,1,ZWBD
19071,688381,帝奥微,268.0,,100.0,2.0,证券,科创板,1,1,DAW
19072,688382,益方生物,18.649999618530273,,100.0,2.0,证券,科创板,1,1,YFSW
19073,688383,新益昌,113.83000183105469,,100.0,2.0,证券,科创板,1,1,XYC
19074,688385,复旦微电,68.93000030517578,,100.0,2.0,证券,科创板,1,1,FDWD
19075,688386,泛亚微透,484.1500015258789,,100.0,2.0,证券,科创板,1,1,FYWT
19076,688387,信科移动,5.25,,100.0,2.0,证券,科创板,1,1,XKYD
19077,688388,嘉元科技,312.0800018310547,,100.0,2.0,证券,科创板,1,1,JYKJ
19078,688389,普门科技,22.5,,100.0,2.0,证券,科创板,1,1,PMKJ
19079,688390,固德威,391.57000732421875,,100.0,2.0,证券,科创板,1,1,GDW
19080,688391,钜泉科技,120.3499984741211,,100.0,2.0,证券,科创板,1,1,JQKJ
19081,688392,骄成超声,139.0,,100.0,2.0,证券,科创板,1,1,JCCS
19082,688393,安必平,27.420000076293945,,100.0,2.0,证券,科创板,1,1,ABP
19083,688395,正弦电气,20.709999084472656,,100.0,2.0,证券,科创板,1,1,ZXDQ
19084,688396,华润微,412.0699996948242,,100.0,2.0,证券,科创板,1,1,HRW
19085,688398,赛特新材,200.0999984741211,,100.0,2.0,证券,科创板,1,1,STXC
19086,688399,硕世生物,92.13999938964844,,100.0,2.0,证券,科创板,1,1,SSSW
19087,688400,凌云光,29.719999313354492,,100.0,2.0,证券,科创板,1,1,LYG
19088,688401,路维光电,328.0200004577637,,100.0,2.0,证券,科创板,1,1,LWGD
19089,688403,汇成股份,936.0249996185303,,100.0,2.0,证券,科创板,1,1,HCGF
19090,688408,中信博,103.5999984741211,,100.0,2.0,证券,科创板,1,1,ZXB
19091,688409,富创精密,112.55999755859375,,100.0,2.0,证券,科创板,1,1,FCJM
19092,688410,山外山,72.0,,100.0,2.0,证券,科创板,1,1,SWS
19093,688416,恒烁股份,224.20000076293945,,100.0,2.0,证券,科创板,1,1,HSGF
19094,688418,震有科技,1144.0424995422363,,100.0,2.0,证券,科创板,1,1,ZYKJ
19095,688419,耐科装备,96.18000030517578,,100.0,2.0,证券,科创板,1,1,NKZB
19096,688420,美腾科技,220.2400016784668,,100.0,2.0,证券,科创板,1,1,MTKJ
19097,688425,铁建重工,4.119999885559082,,100.0,2.0,证券,科创板,1,1,TJZG
19098,688426,康为世纪,232.0999984741211,,100.0,2.0,证券,科创板,1,1,KWSJ
19099,688428,诺诚健华,2056.090000152588,,100.0,2.0,证券,科创板,1,1,NCJH
19100,688432,有研硅,2056.0599994659424,,100.0,2.0,证券,科创板,1,1,YYG
19101,688435,英方软件,108.0,,100.0,2.0,证券,科创板,1,1,YFRJ
19102,688439,振华风光,117.97000122070312,,100.0,2.0,证券,科创板,1,1,ZHFG
19103,688448,磁谷科技,25.719999313354492,,100.0,2.0,证券,科创板,1,1,CGKJ
19104,688455,科捷智能,1816.057499885559,,100.0,2.0,证券,科创板,1,1,KJZN
19105,688456,有研粉材,72.04000091552734,,100.0,2.0,证券,科创板,1,1,YYFC
19106,688459,哈铁科技,296.0349998474121,,100.0,2.0,证券,科创板,1,1,HTKJ
19107,688466,金科环境,17.010000228881836,,100.0,2.0,证券,科创板,1,1,JKHJ
19108,688468,科美诊断,1272.022500038147,,100.0,2.0,证券,科创板,1,1,KMZD
19109,688475,萤石网络,132.11999893188477,,100.0,2.0,证券,科创板,1,1,YSWL
19110,688480,赛恩斯,26.809999465942383,,100.0,2.0,证券,科创板,1,1,SES
19111,688485,九州一轨,18.540000915527344,,100.0,2.0,证券,科创板,1,1,JZYG
19112,688488,艾迪药业,920.0275001525879,,100.0,2.0,证券,科创板,1,1,ADYY
19113,688489,三未信安,129.3000030517578,,100.0,2.0,证券,科创板,1,1,SWXA
19114,688496,清越科技,968.0,,100.0,2.0,证券,科创板,1,1,QYKJ
19115,688498,源杰科技,137.92999267578125,,100.0,2.0,证券,科创板,1,1,YJKJ
19116,688499,利元亨,172.35000610351562,,100.0,2.0,证券,科创板,1,1,LYH
19117,688500,慧辰股份,29.8700008392334,,100.0,2.0,证券,科创板,1,1,HCGF
19118,688501,青达环保,27.670000076293945,,100.0,2.0,证券,科创板,1,1,QDHB
19119,688503,聚和材料,144.3000030517578,,100.0,2.0,证券,科创板,1,1,JHCL
19120,688505,复旦张江,344.01749992370605,,100.0,2.0,证券,科创板,1,1,FDZJ
19121,688506,百利天恒,77.37999725341797,,100.0,2.0,证券,科创板,1,1,BLTH
19122,688508,芯朋微,80.9800033569336,,100.0,2.0,证券,科创板,1,1,XPW
19123,688509,正元地信,4.579999923706055,,100.0,2.0,证券,科创板,1,1,ZYDX
19124,688510,航亚科技,18.34000015258789,,100.0,2.0,证券,科创板,1,1,HYKJ
19125,688511,天微电子,32.0099983215332,,100.0,2.0,证券,科创板,1,1,TWDZ
19126,688513,苑东生物,436.13999938964844,,100.0,2.0,证券,科创板,1,1,YDSW
19127,688516,奥特维,205.57000732421875,,100.0,2.0,证券,科创板,1,1,ATW
19128,688517,金冠电气,1672.0500001907349,,100.0,2.0,证券,科创板,1,1,JGDQ
19129,688518,联赢激光,112.09000015258789,,100.0,2.0,证券,科创板,1,1,LYJG
19130,688519,南亚新材,24.299999237060547,,100.0,2.0,证券,科创板,1,1,NYXC
19131,688520,神州细胞,69.4000015258789,,100.0,2.0,证券,科创板,1,1,SZXB
19132,688521,芯原股份,452.1500015258789,,100.0,2.0,证券,科创板,1,1,XYGF
19133,688525,佰维存储,22.889999389648438,,100.0,2.0,证券,科创板,1,1,BWCC
19134,688526,科前生物,31.68000030517578,,100.0,2.0,证券,科创板,1,1,KQSW
19135,688528,秦川物联,744.045000076294,,100.0,2.0,证券,科创板,1,1,QCWL
19136,688529,豪森股份,25.479999542236328,,100.0,2.0,证券,科创板,1,1,HSGF
19137,688533,上声电子,532.0299987792969,,100.0,2.0,证券,科创板,1,1,SSDZ
19138,688536,思瑞浦,288.989990234375,,100.0,2.0,证券,科创板,1,1,SRP
19139,688538,和辉光电,2690.013750076294,,100.0,2.0,证券,科创板,1,1,HHGD
19140,688550,瑞联新材,352.1500015258789,,100.0,2.0,证券,科创板,1,1,RLXC
19141,688551,科威尔,388.1500015258789,,100.0,2.0,证券,科创板,1,1,KWE
19142,688553,汇宇制药,17.510000228881836,,100.0,2.0,证券,科创板,1,1,HYZY
19143,688555,*ST泽达,4.130000114440918,,100.0,2.0,证券,科创板,1,1,*ZD
19144,688556,高测股份,82.61000061035156,,100.0,2.0,证券,科创板,1,1,GCGF
19145,688557,兰剑智能,92.0,,100.0,2.0,证券,科创板,1,1,LJZN
19146,688558,国盛智科,164.18999862670898,,100.0,2.0,证券,科创板,1,1,GSZK
19147,688559,海目星,536.1800003051758,,100.0,2.0,证券,科创板,1,1,HMX
19148,688560,明冠新材,284.1500015258789,,100.0,2.0,证券,科创板,1,1,MGXC
19149,688561,奇安信,79.87000274658203,,100.0,2.0,证券,科创板,1,1,QAX
19150,688565,力源科技,280.04749965667725,,100.0,2.0,证券,科创板,1,1,LYKJ
19151,688566,吉贝尔,23.899999618530273,,100.0,2.0,证券,科创板,1,1,JBE
19152,688567,孚能科技,25.149999618530273,,100.0,2.0,证券,科创板,1,1,FNKJ
19153,688568,中科星图,67.66999816894531,,100.0,2.0,证券,科创板,1,1,ZKXT
19154,688569,铁科轨道,19.020000457763672,,100.0,2.0,证券,科创板,1,1,TKGD
19155,688571,杭华股份,7.909999847412109,,100.0,2.0,证券,科创板,1,1,HHGF
19156,688575,亚辉龙,21.610000610351562,,100.0,2.0,证券,科创板,1,1,YHL
19157,688577,浙海德曼,292.20999908447266,,100.0,2.0,证券,科创板,1,1,ZHDM
19158,688578,艾力斯,23.770000457763672,,100.0,2.0,证券,科创板,1,1,ALS
19159,688579,山大地纬,936.0550003051758,,100.0,2.0,证券,科创板,1,1,SDDW
19160,688580,伟思医疗,67.69000244140625,,100.0,2.0,证券,科创板,1,1,WSYL
19161,688585,上纬新材,392.039999961853,,100.0,2.0,证券,科创板,1,1,SWXC
19162,688586,江航装备,18.829999923706055,,100.0,2.0,证券,科创板,1,1,JHZB
19163,688588,凌志软件,1192.0249996185303,,100.0,2.0,证券,科创板,1,1,LZRJ
19164,688589,力合微,128.0800018310547,,100.0,2.0,证券,科创板,1,1,LHW
19165,688590,新致软件,968.0299997329712,,100.0,2.0,证券,科创板,1,1,XZRJ
19166,688595,芯海科技,268.0,,100.0,2.0,证券,科创板,1,1,XHKJ
19167,688596,正帆科技,100.06000137329102,,100.0,2.0,证券,科创板,1,1,ZFKJ
19168,688597,煜邦电力,16.209999084472656,,100.0,2.0,证券,科创板,1,1,YBDL
19169,688598,金博股份,238.55999755859375,,100.0,2.0,证券,科创板,1,1,JBGF
19170,688599,天合光能,65.88999938964844,,100.0,2.0,证券,科创板,1,1,THGN
19171,688600,皖仪科技,30.1200008392334,,100.0,2.0,证券,科创板,1,1,WYKJ
19172,688601,力芯微,70.7300033569336,,100.0,2.0,证券,科创板,1,1,LXW
19173,688606,奥泰生物,108.62000274658203,,100.0,2.0,证券,科创板,1,1,ATSW
19174,688607,康众医疗,21.68000030517578,,100.0,2.0,证券,科创板,1,1,KZYL
19175,688608,恒玄科技,137.08999633789062,,100.0,2.0,证券,科创板,1,1,HXKJ
19176,688609,九联科技,7.730000019073486,,100.0,2.0,证券,科创板,1,1,JLKJ
19177,688611,杭州柯林,288.0699996948242,,100.0,2.0,证券,科创板,1,1,HZKL
19178,688613,奥精医疗,27.200000762939453,,100.0,2.0,证券,科创板,1,1,AJYL
19179,688616,西力科技,1208.0325002670288,,100.0,2.0,证券,科创板,1,1,XLKJ
19180,688617,惠泰医疗,365.79998779296875,,100.0,2.0,证券,科创板,1,1,HTYL
19181,688618,三旺通信,93.70999908447266,,100.0,2.0,证券,科创板,1,1,SWTX
19182,688619,罗普特,1400.022500038147,,100.0,2.0,证券,科创板,1,1,LPT
19183,688621,阳光诺和,109.68000030517578,,100.0,2.0,证券,科创板,1,1,YGNH
19184,688622,禾信仪器,212.20000076293945,,100.0,2.0,证券,科创板,1,1,HXYQ
19185,688625,呈和科技,400.0099983215332,,100.0,2.0,证券,科创板,1,1,CHKJ
19186,688626,翔宇医疗,108.04000091552734,,100.0,2.0,证券,科创板,1,1,XYYL
19187,688628,优利德,232.13999938964844,,100.0,2.0,证券,科创板,1,1,YLD
19188,688630,芯碁微装,100.9000015258789,,100.0,2.0,证券,科创板,1,1,XQWZ
19189,688633,星球石墨,348.0,,100.0,2.0,证券,科创板,1,1,XQSM
19190,688636,智明达,122.0,,100.0,2.0,证券,科创板,1,1,ZMD
19191,688639,华恒生物,179.6999969482422,,100.0,2.0,证券,科创板,1,1,HHSW
19192,688655,迅捷兴,1384.034999847412,,100.0,2.0,证券,科创板,1,1,XJX
19193,688656,浩欧博,140.02000045776367,,100.0,2.0,证券,科创板,1,1,HOB
19194,688658,悦康药业,19.139999389648438,,100.0,2.0,证券,科创板,1,1,YKYY
19195,688659,元琛科技,18.209999084472656,,100.0,2.0,证券,科创板,1,1,YCKJ
19196,688660,电气风电,6.480000019073486,,100.0,2.0,证券,科创板,1,1,DQFD
19197,688661,和林微纳,71.0,,100.0,2.0,证券,科创板,1,1,HLWN
19198,688662,富信科技,30.100000381469727,,100.0,2.0,证券,科创板,1,1,FXKJ
19199,688663,新风光,236.0,,100.0,2.0,证券,科创板,1,1,XFG
19200,688665,四方光电,104.1500015258789,,100.0,2.0,证券,科创板,1,1,SFGD
19201,688667,菱电电控,98.80999755859375,,100.0,2.0,证券,科创板,1,1,LDDK
19202,688668,鼎通科技,504.0,,100.0,2.0,证券,科创板,1,1,DTKJ
19203,688669,聚石化学,23.6200008392334,,100.0,2.0,证券,科创板,1,1,JSHX
19204,688670,金迪克,284.0099983215332,,100.0,2.0,证券,科创板,1,1,JDK
19205,688676,金盘科技,160.20999908447266,,100.0,2.0,证券,科创板,1,1,JPKJ
19206,688677,海泰新光,116.80000305175781,,100.0,2.0,证券,科创板,1,1,HTXG
19207,688678,福立旺,23.229999542236328,,100.0,2.0,证券,科创板,1,1,FLW
19208,688679,通源环境,1064.005000114441,,100.0,2.0,证券,科创板,1,1,TYHJ
19209,688680,海优新材,204.02000427246094,,100.0,2.0,证券,科创板,1,1,HYXC
19210,688681,科汇股份,1944.0474996566772,,100.0,2.0,证券,科创板,1,1,KHGF
19211,688682,霍莱沃,86.55000305175781,,100.0,2.0,证券,科创板,1,1,HLW
19212,688683,莱尔科技,22.0,,100.0,2.0,证券,科创板,1,1,LEKJ
19213,688685,迈信林,23.920000076293945,,100.0,2.0,证券,科创板,1,1,MXL
19214,688686,奥普特,153.8000030517578,,100.0,2.0,证券,科创板,1,1,APT
