,code,name,pre_close,volunit,decimal_point,value,type,kind,market,type2,py
311,399704,深证上游,5593.86181640625,100.0,2.0,,指数板块,指数,0,0,SZSY
312,399705,深证中游,3169.32470703125,100.0,2.0,,指数板块,指数,0,0,SZZY
313,399706,深证下游,6758.212890625,100.0,2.0,,指数板块,指数,0,0,SZXY
314,399707,CSSW证券,5230.59375,100.0,2.0,,指数板块,指数,0,0,CZQ
315,399802,500深市,5455.7021484375,100.0,2.0,,指数板块,指数,0,0,5SS
316,399803,工业4.0,3950.050048828125,100.0,2.0,,指数板块,指数,0,0,GY4
317,399804,中证体育,1524.8243408203125,100.0,2.0,,指数板块,指数,0,0,ZZTY
318,399805,互联金融,2731.84130859375,100.0,2.0,,指数板块,指数,0,0,HLJR
319,399806,环境治理,1331.0447998046875,100.0,2.0,,指数板块,指数,0,0,HJZL
320,399807,高铁产业,1197.4991455078125,100.0,2.0,,指数板块,指数,0,0,GTCY
321,399808,中证新能,3588.18505859375,100.0,2.0,,指数板块,指数,0,0,ZZXN
322,399809,保险主题,1701.5555419921875,100.0,2.0,,指数板块,指数,0,0,BXZT
323,399810,CSSW传媒,2403.343994140625,100.0,2.0,,指数板块,指数,0,0,CCM
324,399811,CSSW电子,3084.681396484375,100.0,2.0,,指数板块,指数,0,0,CDZ
325,399812,养老产业,6701.443359375,100.0,2.0,,指数板块,指数,0,0,YLCY
326,399813,中证国安,5820.79638671875,100.0,2.0,,指数板块,指数,0,0,ZZGA
327,399814,大农业,1339.4488525390625,100.0,2.0,,指数板块,指数,0,0,DNY
328,399901,小康指数,5311.19091796875,100.0,2.0,,指数板块,指数,0,0,XKZS
329,399903,中证100,3987.8974609375,100.0,2.0,,指数板块,指数,0,0,ZZ1
330,399905,中证 500,6302.3349609375,100.0,2.0,,指数板块,指数,0,0,ZZ
331,399913,300 医药,11258.8037109375,100.0,2.0,,指数板块,指数,0,0,3YY
332,399914,300 金融,5325.3037109375,100.0,2.0,,指数板块,指数,0,0,3JR
333,399928,中证能源,2486.2998046875,100.0,2.0,,指数板块,指数,0,0,ZZNY
334,399932,中证消费,22181.6171875,100.0,2.0,,指数板块,指数,0,0,ZZXF
335,399933,中证医药,10851.0625,100.0,2.0,,指数板块,指数,0,0,ZZYY
336,399934,中证金融,5039.15478515625,100.0,2.0,,指数板块,指数,0,0,ZZJR
337,399935,中证信息,4206.599609375,100.0,2.0,,指数板块,指数,0,0,ZZXX
338,399959,军工指数,1647.166748046875,100.0,2.0,,指数板块,指数,0,0,JGZS
339,399965,800地产,4251.79150390625,100.0,2.0,,指数板块,指数,0,0,8DC
340,399966,800非银,5024.119140625,100.0,2.0,,指数板块,指数,0,0,8FY
341,399967,中证军工,11821.14453125,100.0,2.0,,指数板块,指数,0,0,ZZJG
342,399970,移动互联,2900.0400390625,100.0,2.0,,指数板块,指数,0,0,YDHL
343,399971,中证传媒,1030.6854248046875,100.0,2.0,,指数板块,指数,0,0,ZZCM
344,399972,300深市,5283.22265625,100.0,2.0,,指数板块,指数,0,0,3SS
345,399973,中证国防,1923.6385498046875,100.0,2.0,,指数板块,指数,0,0,ZZGF
346,399974,国企改革,1754.3037109375,100.0,2.0,,指数板块,指数,0,0,GQGG
347,399975,证券公司,684.430908203125,100.0,2.0,,指数板块,指数,0,0,ZQGS
348,399976,CS新能车,4535.2021484375,100.0,2.0,,指数板块,指数,0,0,CXNC
349,399982,500等权,7620.6201171875,100.0,2.0,,指数板块,指数,0,0,5DQ
350,399983,地产等权,4376.5908203125,100.0,2.0,,指数板块,指数,0,0,DCDQ
351,399986,中证银行,5704.47607421875,100.0,2.0,,指数板块,指数,0,0,ZZYH
352,399987,中证酒,9015.23828125,100.0,2.0,,指数板块,指数,0,0,ZZJ
353,399989,中证医疗,11085.4150390625,100.0,2.0,,指数板块,指数,0,0,ZZYL
354,399990,煤炭等权,2952.837890625,100.0,2.0,,指数板块,指数,0,0,MTDQ
355,399991,一带一路,1941.7603759765625,100.0,2.0,,指数板块,指数,0,0,YDYL
356,399992,CSWD并购,1740.4189453125,100.0,2.0,,指数板块,指数,0,0,CBG
357,399993,CSWD生科,3849.9375,100.0,2.0,,指数板块,指数,0,0,CSK
358,399994,信息安全,1606.30322265625,100.0,2.0,,指数板块,指数,0,0,XXAQ
359,399995,基建工程,4005.6640625,100.0,2.0,,指数板块,指数,0,0,JJGC
360,399996,智能家居,2711.72998046875,100.0,2.0,,指数板块,指数,0,0,ZNJJ
361,399997,中证白酒,16467.95703125,100.0,2.0,,指数板块,指数,0,0,ZZBJ
362,399998,中证煤炭,2264.03662109375,100.0,2.0,,指数板块,指数,0,0,ZZMT
363,395000,辅助代码,5.877471754111438e-39,100.0,2.0,,指数板块,指数,0,0,FZDM
364,000001,平安银行,1544.0,100.0,2.0,,证券,A股股票,0,1,PAYH
365,000002,万 科Ａ,17.280000686645508,100.0,2.0,,证券,A股股票,0,1,WKＡ
366,000004,ST国华,520.0600004196167,100.0,2.0,,证券,A股股票,0,1,SGH
367,000005,ST星源,1.8300000429153442,100.0,2.0,,证券,A股股票,0,1,SXY
368,000006,深振业Ａ,5.389999866485596,100.0,2.0,,证券,A股股票,0,1,SZYＡ
369,000007,全新好,7.650000095367432,100.0,2.0,,证券,A股股票,0,1,QXH
370,000008,神州高铁,1794.0125000476837,100.0,2.0,,证券,A股股票,0,1,SZGT
371,000009,中国宝安,1096.0200004577637,100.0,2.0,,证券,A股股票,0,1,ZGBA
372,000010,美丽生态,5762.013750076294,100.0,2.0,,证券,A股股票,0,1,MLST
373,000011,深物业A,840.0100002288818,100.0,2.0,,证券,A股股票,0,1,SWYA
374,000012,南 玻Ａ,7.079999923706055,100.0,2.0,,证券,A股股票,0,1,NBＡ
375,000014,沙河股份,648.039999961853,100.0,2.0,,证券,A股股票,0,1,SHGF
376,000016,深康佳Ａ,4.739999771118164,100.0,2.0,,证券,A股股票,0,1,SKJＡ
377,000017,深中华A,4.579999923706055,100.0,2.0,,证券,A股股票,0,1,SZHA
378,000019,深粮控股,7.789999961853027,100.0,2.0,,证券,A股股票,0,1,SLKG
379,000020,深华发Ａ,536.0375003814697,100.0,2.0,,证券,A股股票,0,1,SHFＡ
380,000021,深科技,1048.0375003814697,100.0,2.0,,证券,A股股票,0,1,SKJ
381,000023,深天地Ａ,952.0024995803833,100.0,2.0,,证券,A股股票,0,1,STDＡ
382,000025,特 力Ａ,20.100000381469727,100.0,2.0,,证券,A股股票,0,1,TLＡ
383,000026,飞亚达,1144.0325002670288,100.0,2.0,,证券,A股股票,0,1,FYD
384,000027,深圳能源,6.190000057220459,100.0,2.0,,证券,A股股票,0,1,SZNY
385,000028,国药一致,68.18999862670898,100.0,2.0,,证券,A股股票,0,1,GYYZ
386,000029,深深房Ａ,1080.0024995803833,100.0,2.0,,证券,A股股票,0,1,SSFＡ
387,000030,富奥股份,4.949999809265137,100.0,2.0,,证券,A股股票,0,1,FAGF
388,000031,大悦城,6786.003750085831,100.0,2.0,,证券,A股股票,0,1,DYC
389,000032,深桑达Ａ,28.770000457763672,100.0,2.0,,证券,A股股票,0,1,SSDＡ
390,000034,神州数码,25.809999465942383,100.0,2.0,,证券,A股股票,0,1,SZSM
391,000035,中国天楹,5.409999847412109,100.0,2.0,,证券,A股股票,0,1,ZGTY
392,000036,华联控股,8130.005625009537,100.0,2.0,,证券,A股股票,0,1,HLKG
393,000037,深南电A,104.03499984741211,100.0,2.0,,证券,A股股票,0,1,SNDA
394,000038,*ST大通,4.360000133514404,100.0,2.0,,证券,A股股票,0,1,*DT
395,000039,中集集团,7.21999979019165,100.0,2.0,,证券,A股股票,0,1,ZJJT
396,000040,东旭蓝天,4.260000228881836,100.0,2.0,,证券,A股股票,0,1,DXLT
397,000042,中洲控股,40.045000076293945,100.0,2.0,,证券,A股股票,0,1,ZZKG
398,000045,深纺织Ａ,1016.0124998092651,100.0,2.0,,证券,A股股票,0,1,SFZＡ
399,000046,泛海控股,1.2599999904632568,100.0,2.0,,证券,A股股票,0,1,FHKG
400,000048,京基智农,20.030000686645508,100.0,2.0,,证券,A股股票,0,1,JJZN
401,000049,德赛电池,284.2200012207031,100.0,2.0,,证券,A股股票,0,1,DSDC
402,000050,深天马Ａ,392.01000022888184,100.0,2.0,,证券,A股股票,0,1,STMＡ
403,000055,方大集团,5.139999866485596,100.0,2.0,,证券,A股股票,0,1,FDJT
404,000056,皇庭国际,5.199999809265137,100.0,2.0,,证券,A股股票,0,1,HTGJ
405,000058,深 赛 格,7.190000057220459,100.0,2.0,,证券,A股股票,0,1,SSG
406,000059,华锦股份,7.210000038146973,100.0,2.0,,证券,A股股票,0,1,HJGF
407,000060,中金岭南,4.420000076293945,100.0,2.0,,证券,A股股票,0,1,ZJLN
408,000061,农 产 品,5.650000095367432,100.0,2.0,,证券,A股股票,0,1,NCP
409,000062,深圳华强,1192.034999847412,100.0,2.0,,证券,A股股票,0,1,SZHQ
410,000063,中兴通讯,26.829999923706055,100.0,2.0,,证券,A股股票,0,1,ZXTX
411,000065,北方国际,520.0200004577637,100.0,2.0,,证券,A股股票,0,1,BFGJ
412,000066,中国长城,1320.045000076294,100.0,2.0,,证券,A股股票,0,1,ZGCC
413,000068,华控赛格,4.179999828338623,100.0,2.0,,证券,A股股票,0,1,HKSG
414,000069,华侨城Ａ,5.190000057220459,100.0,2.0,,证券,A股股票,0,1,HQCＡ
415,000070,特发信息,24.02750015258789,100.0,2.0,,证券,A股股票,0,1,TFXX
416,000078,海王生物,5506.006249904633,100.0,2.0,,证券,A股股票,0,1,HWSW
417,000088,盐 田 港,5.28000020980835,100.0,2.0,,证券,A股股票,0,1,YTG
418,000089,深圳机场,7.360000133514404,100.0,2.0,,证券,A股股票,0,1,SZJC
419,000090,天健集团,5.659999847412109,100.0,2.0,,证券,A股股票,0,1,TJJT
420,000096,广聚能源,136.0299997329712,100.0,2.0,,证券,A股股票,0,1,GJNY
421,000099,中信海直,7.659999847412109,100.0,2.0,,证券,A股股票,0,1,ZXHZ
422,000100,TCL科技,4.139999866485596,100.0,2.0,,证券,A股股票,0,1,TKJ
423,000150,*ST宜康,1.149999976158142,100.0,2.0,,证券,A股股票,0,1,*YK
424,000151,中成股份,1640.0550003051758,100.0,2.0,,证券,A股股票,0,1,ZCGF
425,000153,丰原药业,536.017499923706,100.0,2.0,,证券,A股股票,0,1,FYYY
426,000155,川能动力,19.149999618530273,100.0,2.0,,证券,A股股票,0,1,CNDL
427,000156,华数传媒,7.880000114440918,100.0,2.0,,证券,A股股票,0,1,HSCM
428,000157,中联重科,5.739999771118164,100.0,2.0,,证券,A股股票,0,1,ZLZK
429,000158,常山北明,6.360000133514404,100.0,2.0,,证券,A股股票,0,1,CSBM
430,000159,国际实业,72.03999996185303,100.0,2.0,,证券,A股股票,0,1,GJSY
431,000166,申万宏源,4.179999828338623,100.0,2.0,,证券,A股股票,0,1,SWHY
432,000301,东方盛虹,1944.0074996948242,100.0,2.0,,证券,A股股票,0,1,DFSH
433,000333,美的集团,340.0,100.0,2.0,,证券,A股股票,0,1,MDJT
434,000338,潍柴动力,936.0550003051758,100.0,2.0,,证券,A股股票,0,1,WCDL
435,000400,许继电气,22.389999389648438,100.0,2.0,,证券,A股股票,0,1,XJDQ
436,000401,冀东水泥,168.0349998474121,100.0,2.0,,证券,A股股票,0,1,JDSN
437,000402,金 融 街,5.239999771118164,100.0,2.0,,证券,A股股票,0,1,JRJ
438,000403,派林生物,24.049999237060547,100.0,2.0,,证券,A股股票,0,1,PLSW
439,000404,长虹华意,6.150000095367432,100.0,2.0,,证券,A股股票,0,1,CHHY
440,000407,胜利股份,4.079999923706055,100.0,2.0,,证券,A股股票,0,1,SLGF
441,000408,藏格矿业,27.979999542236328,100.0,2.0,,证券,A股股票,0,1,CGKY
442,000409,云鼎科技,7.760000228881836,100.0,2.0,,证券,A股股票,0,1,YDKJ
443,000410,*ST沈机,6.239999771118164,100.0,2.0,,证券,A股股票,0,1,*SJ
444,000411,英特集团,1112.0375003814697,100.0,2.0,,证券,A股股票,0,1,YTJT
445,000413,东旭光电,1.850000023841858,100.0,2.0,,证券,A股股票,0,1,DXGD
446,000415,渤海租赁,1282.0074999332428,100.0,2.0,,证券,A股股票,0,1,BHZL
447,000416,民生控股,4.210000038146973,100.0,2.0,,证券,A股股票,0,1,MSKG
448,000417,合肥百货,5.25,100.0,2.0,,证券,A股股票,0,1,HFBH
449,000419,通程控股,6.150000095367432,100.0,2.0,,证券,A股股票,0,1,TCKG
450,000420,吉林化纤,4.769999980926514,100.0,2.0,,证券,A股股票,0,1,JLHX
451,000421,南京公用,5.289999961853027,100.0,2.0,,证券,A股股票,0,1,NJGY
452,000422,湖北宜化,1928.0600004196167,100.0,2.0,,证券,A股股票,0,1,HBYH
453,000423,东阿阿胶,240.20000076293945,100.0,2.0,,证券,A股股票,0,1,DEEJ
454,000425,徐工机械,5.769999980926514,100.0,2.0,,证券,A股股票,0,1,XGJX
455,000426,兴业矿业,6.71999979019165,100.0,2.0,,证券,A股股票,0,1,XYKY
456,000428,华天酒店,5.289999961853027,100.0,2.0,,证券,A股股票,0,1,HTJD
457,000429,粤高速Ａ,7.75,100.0,2.0,,证券,A股股票,0,1,YGSＡ
458,000430,张家界,7.989999771118164,100.0,2.0,,证券,A股股票,0,1,ZJJ
459,000488,晨鸣纸业,5.150000095367432,100.0,2.0,,证券,A股股票,0,1,CMZY
460,000498,山东路桥,7.679999828338623,100.0,2.0,,证券,A股股票,0,1,SDLQ
461,000501,武商集团,728.017499923706,100.0,2.0,,证券,A股股票,0,1,WSJT
462,000503,国新健康,744.0249996185303,100.0,2.0,,证券,A股股票,0,1,GXJK
463,000504,南华生物,1016.0424995422363,100.0,2.0,,证券,A股股票,0,1,NHSW
464,000505,京粮控股,56.04249954223633,100.0,2.0,,证券,A股股票,0,1,JLKG
465,000506,中润资源,6338.0131249427795,100.0,2.0,,证券,A股股票,0,1,ZRZY
466,000507,珠海港,5.940000057220459,100.0,2.0,,证券,A股股票,0,1,ZHG
467,000509,华塑控股,4.739999771118164,100.0,2.0,,证券,A股股票,0,1,HSKG
468,000510,新金路,6.440000057220459,100.0,2.0,,证券,A股股票,0,1,XJL
469,000513,丽珠集团,64.13000106811523,100.0,2.0,,证券,A股股票,0,1,LZJT
470,000514,渝 开 发,4.329999923706055,100.0,2.0,,证券,A股股票,0,1,YKF
471,000516,国际医学,760.0524997711182,100.0,2.0,,证券,A股股票,0,1,GJYX
472,000517,荣安地产,4738.013750076294,100.0,2.0,,证券,A股股票,0,1,RADC
473,000518,四环生物,4738.013750076294,100.0,2.0,,证券,A股股票,0,1,SHSW
474,000519,中兵红箭,22.200000762939453,100.0,2.0,,证券,A股股票,0,1,ZBHJ
475,000520,长航凤凰,5506.006249904633,100.0,2.0,,证券,A股股票,0,1,ZHFH
476,000521,长虹美菱,4.909999847412109,100.0,2.0,,证券,A股股票,0,1,CHML
477,000523,广州浪奇,5890.012500047684,100.0,2.0,,证券,A股股票,0,1,GZLQ
478,000524,岭南控股,952.0424995422363,100.0,2.0,,证券,A股股票,0,1,LNKG
479,000525,ST红太阳,1048.0375003814697,100.0,2.0,,证券,A股股票,0,1,SHTY
480,000526,学大教育,20.989999771118164,100.0,2.0,,证券,A股股票,0,1,XDJY
481,000528,柳 工,6.170000076293945,100.0,2.0,,证券,A股股票,0,1,LG
482,000529,广弘控股,88.00749969482422,100.0,2.0,,证券,A股股票,0,1,GHKG
483,000530,冰山冷热,4.860000133514404,100.0,2.0,,证券,A股股票,0,1,BSLR
484,000531,穗恒运Ａ,6.5,100.0,2.0,,证券,A股股票,0,1,SHYＡ
485,000532,华金资本,1048.017499923706,100.0,2.0,,证券,A股股票,0,1,HJZB
486,000533,顺钠股份,4.5,100.0,2.0,,证券,A股股票,0,1,SNGF
487,000534,万泽股份,17.270000457763672,100.0,2.0,,证券,A股股票,0,1,WZGF
488,000536,华映科技,2.0,100.0,2.0,,证券,A股股票,0,1,HYKJ
489,000537,广宇发展,1272.0424995422363,100.0,2.0,,证券,A股股票,0,1,GYFZ
490,000538,云南白药,412.1599998474121,100.0,2.0,,证券,A股股票,0,1,YNBY
491,000539,粤电力Ａ,6.150000095367432,100.0,2.0,,证券,A股股票,0,1,YDLＡ
492,000540,中天金融,1.3799999952316284,100.0,2.0,,证券,A股股票,0,1,ZTJR
493,000541,佛山照明,5.670000076293945,100.0,2.0,,证券,A股股票,0,1,FSZM
494,000543,皖能电力,4.46999979019165,100.0,2.0,,证券,A股股票,0,1,WNDL
495,000544,中原环保,6.599999904632568,100.0,2.0,,证券,A股股票,0,1,ZYHB
496,000545,金浦钛业,7170.009999990463,100.0,2.0,,证券,A股股票,0,1,JPTY
497,000546,金圆股份,1288.0200004577637,100.0,2.0,,证券,A股股票,0,1,JYGF
498,000547,航天发展,712.0,100.0,2.0,,证券,A股股票,0,1,HTFZ
499,000548,湖南投资,5.679999828338623,100.0,2.0,,证券,A股股票,0,1,HNTZ
500,000550,江铃汽车,1800.039999961853,100.0,2.0,,证券,A股股票,0,1,JLQC
501,000551,创元科技,504.0325002670288,100.0,2.0,,证券,A股股票,0,1,CYKJ
502,000552,靖远煤电,6146.009999990463,100.0,2.0,,证券,A股股票,0,1,JYMD
503,000553,安道麦A,376.01249980926514,100.0,2.0,,证券,A股股票,0,1,ADMA
504,000554,泰山石油,5.940000057220459,100.0,2.0,,证券,A股股票,0,1,TSSY
505,000555,神州信息,1080.0024995803833,100.0,2.0,,证券,A股股票,0,1,SZXX
506,000557,西部创业,5.139999866485596,100.0,2.0,,证券,A股股票,0,1,XBCY
507,000558,莱茵体育,3330.007499933243,100.0,2.0,,证券,A股股票,0,1,LYTY
508,000559,万向钱潮,5.239999771118164,100.0,2.0,,证券,A股股票,0,1,WXQC
509,000560,我爱我家,4418.011874914169,100.0,2.0,,证券,A股股票,0,1,WAWJ
510,000561,烽火电子,760.0325002670288,100.0,2.0,,证券,A股股票,0,1,FHDZ
511,000563,陕国投Ａ,5442.011874914169,100.0,2.0,,证券,A股股票,0,1,SGTＡ
512,000564,ST大集,1.5700000524520874,100.0,2.0,,证券,A股股票,0,1,SDJ
513,000565,渝三峡Ａ,6.659999847412109,100.0,2.0,,证券,A股股票,0,1,YSXＡ
514,000566,海南海药,4.559999942779541,100.0,2.0,,证券,A股股票,0,1,HNHY
515,000567,海德股份,17.479999542236328,100.0,2.0,,证券,A股股票,0,1,HDGF
516,000568,泸州老窖,234.02999877929688,100.0,2.0,,证券,A股股票,0,1,LZLJ
517,000570,苏常柴Ａ,5.46999979019165,100.0,2.0,,证券,A股股票,0,1,SCCＡ
518,000571,ST大洲,1602.0093750953674,100.0,2.0,,证券,A股股票,0,1,SDZ
519,000572,海马汽车,5.159999847412109,100.0,2.0,,证券,A股股票,0,1,HMQC
520,000573,粤宏远Ａ,4.099999904632568,100.0,2.0,,证券,A股股票,0,1,YHYＡ
521,000576,甘化科工,936.0249996185303,100.0,2.0,,证券,A股股票,0,1,GHKG
522,000581,威孚高科,18.440000534057617,100.0,2.0,,证券,A股股票,0,1,WFGK
523,000582,北部湾港,7.570000171661377,100.0,2.0,,证券,A股股票,0,1,BBWG
524,000584,哈工智能,7.619999885559082,100.0,2.0,,证券,A股股票,0,1,HGZN
525,000586,汇源通信,456.05000019073486,100.0,2.0,,证券,A股股票,0,1,HYTX
526,000587,*ST金洲,14336.50125002861,100.0,2.0,,证券,A股股票,0,1,*JZ
527,000589,贵州轮胎,5.090000152587891,100.0,2.0,,证券,A股股票,0,1,GZLT
528,000590,启迪药业,312.0424995422363,100.0,2.0,,证券,A股股票,0,1,QDYY
529,000591,太阳能,7.340000152587891,100.0,2.0,,证券,A股股票,0,1,TYN
530,000592,平潭发展,2946.0012500286102,100.0,2.0,,证券,A股股票,0,1,PTFZ
531,000593,德龙汇能,8.020000457763672,100.0,2.0,,证券,A股股票,0,1,DLHN
532,000595,宝塔实业,6.940000057220459,100.0,2.0,,证券,A股股票,0,1,BTSY
533,000596,古井贡酒,279.6000061035156,100.0,2.0,,证券,A股股票,0,1,GJGJ
534,000597,东北制药,6.090000152587891,100.0,2.0,,证券,A股股票,0,1,DBZY
535,000598,兴蓉环境,5.03000020980835,100.0,2.0,,证券,A股股票,0,1,XRHJ
536,000599,青岛双星,4.570000171661377,100.0,2.0,,证券,A股股票,0,1,QDSX
537,000600,建投能源,5.53000020980835,100.0,2.0,,证券,A股股票,0,1,JTNY
538,000601,韶能股份,5.03000020980835,100.0,2.0,,证券,A股股票,0,1,SNGF
539,000603,盛达资源,1496.0474996566772,100.0,2.0,,证券,A股股票,0,1,SDZY
540,000605,渤海股份,6.489999771118164,100.0,2.0,,证券,A股股票,0,1,BHGF
541,000606,*ST顺利,322.00187492370605,100.0,2.0,,证券,A股股票,0,1,*SL
542,000607,华媒控股,5.409999847412109,100.0,2.0,,证券,A股股票,0,1,HMKG
543,000608,阳光股份,4546.000624895096,100.0,2.0,,证券,A股股票,0,1,YGGF
544,000609,中迪投资,5.849999904632568,100.0,2.0,,证券,A股股票,0,1,ZDTZ
545,000610,西安旅游,1816.027500152588,100.0,2.0,,证券,A股股票,0,1,XALY
546,000612,焦作万方,5.789999961853027,100.0,2.0,,证券,A股股票,0,1,JZWF
547,000615,奥园美谷,7.579999923706055,100.0,2.0,,证券,A股股票,0,1,AYMG
548,000616,ST海投,1.8600000143051147,100.0,2.0,,证券,A股股票,0,1,SHT
549,000617,中油资本,6.090000152587891,100.0,2.0,,证券,A股股票,0,1,ZYZB
550,000619,海螺新材,6.940000057220459,100.0,2.0,,证券,A股股票,0,1,HLXC
551,000620,新华联,4482.006249904633,100.0,2.0,,证券,A股股票,0,1,XHL
552,000622,恒立实业,4.599999904632568,100.0,2.0,,证券,A股股票,0,1,HLSY
553,000623,吉林敖东,1928.0100002288818,100.0,2.0,,证券,A股股票,0,1,JLAD
554,000625,长安汽车,1496.0375003814697,100.0,2.0,,证券,A股股票,0,1,CAQC
555,000626,远大控股,488.0249996185303,100.0,2.0,,证券,A股股票,0,1,YDKG
556,000627,天茂集团,5186.0043749809265,100.0,2.0,,证券,A股股票,0,1,TMJT
557,000628,高新发展,1416.0200004577637,100.0,2.0,,证券,A股股票,0,1,GXFZ
558,000629,钒钛股份,5.159999847412109,100.0,2.0,,证券,A股股票,0,1,FTGF
559,000630,铜陵有色,5762.013750076294,100.0,2.0,,证券,A股股票,0,1,TLYS
560,000631,顺发恒业,6658.015000104904,100.0,2.0,,证券,A股股票,0,1,SFHY
561,000632,三木集团,4.940000057220459,100.0,2.0,,证券,A股股票,0,1,SMJT
562,000633,合金投资,200.05000019073486,100.0,2.0,,证券,A股股票,0,1,HJTZ
563,000635,英 力 特,408.0275001525879,100.0,2.0,,证券,A股股票,0,1,YLT
564,000636,风华高科,17.290000915527344,100.0,2.0,,证券,A股股票,0,1,FHGK
565,000637,茂化实华,5.440000057220459,100.0,2.0,,证券,A股股票,0,1,MHSH
566,000638,万方发展,7.349999904632568,100.0,2.0,,证券,A股股票,0,1,WFFZ
567,000639,西王食品,5.389999866485596,100.0,2.0,,证券,A股股票,0,1,XWSP
568,000650,仁和药业,6.360000133514404,100.0,2.0,,证券,A股股票,0,1,RHYY
