code,tradeStatus,code_name,code2,market2,market,type,kind,type2
300428,1,立中集团,sz.300428,sz,0,证券,创业板,3
300429,1,强力新材,sz.300429,sz,0,证券,创业板,3
300430,1,诚益通,sz.300430,sz,0,证券,创业板,3
300432,1,富临精工,sz.300432,sz,0,证券,创业板,3
300433,1,蓝思科技,sz.300433,sz,0,证券,创业板,3
300434,1,金石亚药,sz.300434,sz,0,证券,创业板,3
300435,1,中泰股份,sz.300435,sz,0,证券,创业板,3
300436,1,广生堂,sz.300436,sz,0,证券,创业板,3
300437,1,清水源,sz.300437,sz,0,证券,创业板,3
300438,1,鹏辉能源,sz.300438,sz,0,证券,创业板,3
300439,1,美康生物,sz.300439,sz,0,证券,创业板,3
300440,1,运达科技,sz.300440,sz,0,证券,创业板,3
300441,1,鲍斯股份,sz.300441,sz,0,证券,创业板,3
300442,1,普丽盛,sz.300442,sz,0,证券,创业板,3
300443,1,金雷股份,sz.300443,sz,0,证券,创业板,3
300444,1,双杰电气,sz.300444,sz,0,证券,创业板,3
300445,1,康斯特,sz.300445,sz,0,证券,创业板,3
300446,1,乐凯新材,sz.300446,sz,0,证券,创业板,3
300447,1,全信股份,sz.300447,sz,0,证券,创业板,3
300448,1,浩云科技,sz.300448,sz,0,证券,创业板,3
300449,1,汉邦高科,sz.300449,sz,0,证券,创业板,3
300450,1,先导智能,sz.300450,sz,0,证券,创业板,3
300451,1,创业慧康,sz.300451,sz,0,证券,创业板,3
300452,1,山河药辅,sz.300452,sz,0,证券,创业板,3
300453,1,三鑫医疗,sz.300453,sz,0,证券,创业板,3
300454,1,深信服,sz.300454,sz,0,证券,创业板,3
300455,1,康拓红外,sz.300455,sz,0,证券,创业板,3
300456,1,赛微电子,sz.300456,sz,0,证券,创业板,3
300457,1,赢合科技,sz.300457,sz,0,证券,创业板,3
300458,1,全志科技,sz.300458,sz,0,证券,创业板,3
300459,1,汤姆猫,sz.300459,sz,0,证券,创业板,3
300460,1,惠伦晶体,sz.300460,sz,0,证券,创业板,3
300461,1,田中精机,sz.300461,sz,0,证券,创业板,3
300462,1,华铭智能,sz.300462,sz,0,证券,创业板,3
300463,1,迈克生物,sz.300463,sz,0,证券,创业板,3
300464,1,星徽股份,sz.300464,sz,0,证券,创业板,3
300465,1,高伟达,sz.300465,sz,0,证券,创业板,3
300466,1,赛摩智能,sz.300466,sz,0,证券,创业板,3
300467,1,迅游科技,sz.300467,sz,0,证券,创业板,3
300468,1,四方精创,sz.300468,sz,0,证券,创业板,3
300469,1,信息发展,sz.300469,sz,0,证券,创业板,3
300470,1,中密控股,sz.300470,sz,0,证券,创业板,3
300471,1,厚普股份,sz.300471,sz,0,证券,创业板,3
300472,1,新元科技,sz.300472,sz,0,证券,创业板,3
300473,1,德尔股份,sz.300473,sz,0,证券,创业板,3
300474,1,景嘉微,sz.300474,sz,0,证券,创业板,3
300475,0,香农芯创,sz.300475,sz,0,证券,创业板,3
300476,1,胜宏科技,sz.300476,sz,0,证券,创业板,3
300477,1,合纵科技,sz.300477,sz,0,证券,创业板,3
300478,1,杭州高新,sz.300478,sz,0,证券,创业板,3
300479,1,神思电子,sz.300479,sz,0,证券,创业板,3
300480,1,光力科技,sz.300480,sz,0,证券,创业板,3
300481,1,濮阳惠成,sz.300481,sz,0,证券,创业板,3
300482,1,万孚生物,sz.300482,sz,0,证券,创业板,3
300483,1,首华燃气,sz.300483,sz,0,证券,创业板,3
300484,1,蓝海华腾,sz.300484,sz,0,证券,创业板,3
300485,1,赛升药业,sz.300485,sz,0,证券,创业板,3
300486,1,东杰智能,sz.300486,sz,0,证券,创业板,3
300487,1,蓝晓科技,sz.300487,sz,0,证券,创业板,3
300488,1,恒锋工具,sz.300488,sz,0,证券,创业板,3
300489,1,光智科技,sz.300489,sz,0,证券,创业板,3
300490,1,华自科技,sz.300490,sz,0,证券,创业板,3
300491,1,通合科技,sz.300491,sz,0,证券,创业板,3
300492,1,华图山鼎,sz.300492,sz,0,证券,创业板,3
300493,1,润欣科技,sz.300493,sz,0,证券,创业板,3
300494,1,盛天网络,sz.300494,sz,0,证券,创业板,3
300495,1,*ST美尚,sz.300495,sz,0,证券,创业板,3
300496,1,中科创达,sz.300496,sz,0,证券,创业板,3
300497,1,富祥药业,sz.300497,sz,0,证券,创业板,3
300498,1,温氏股份,sz.300498,sz,0,证券,创业板,3
300499,1,高澜股份,sz.300499,sz,0,证券,创业板,3
300500,1,启迪设计,sz.300500,sz,0,证券,创业板,3
300501,1,海顺新材,sz.300501,sz,0,证券,创业板,3
300502,1,新易盛,sz.300502,sz,0,证券,创业板,3
300503,1,昊志机电,sz.300503,sz,0,证券,创业板,3
300504,1,天邑股份,sz.300504,sz,0,证券,创业板,3
300505,1,川金诺,sz.300505,sz,0,证券,创业板,3
300506,1,名家汇,sz.300506,sz,0,证券,创业板,3
300507,1,苏奥传感,sz.300507,sz,0,证券,创业板,3
300508,1,维宏股份,sz.300508,sz,0,证券,创业板,3
300509,1,新美星,sz.300509,sz,0,证券,创业板,3
300510,1,金冠股份,sz.300510,sz,0,证券,创业板,3
300511,1,雪榕生物,sz.300511,sz,0,证券,创业板,3
300512,1,中亚股份,sz.300512,sz,0,证券,创业板,3
300513,1,恒实科技,sz.300513,sz,0,证券,创业板,3
300514,1,友讯达,sz.300514,sz,0,证券,创业板,3
300515,1,三德科技,sz.300515,sz,0,证券,创业板,3
300516,1,久之洋,sz.300516,sz,0,证券,创业板,3
300517,1,海波重科,sz.300517,sz,0,证券,创业板,3
300518,1,盛讯达,sz.300518,sz,0,证券,创业板,3
300519,1,新光药业,sz.300519,sz,0,证券,创业板,3
300520,1,科大国创,sz.300520,sz,0,证券,创业板,3
300521,1,爱司凯,sz.300521,sz,0,证券,创业板,3
300522,1,世名科技,sz.300522,sz,0,证券,创业板,3
300523,1,辰安科技,sz.300523,sz,0,证券,创业板,3
300525,1,博思软件,sz.300525,sz,0,证券,创业板,3
300526,1,*ST中潜,sz.300526,sz,0,证券,创业板,3
300527,1,中船应急,sz.300527,sz,0,证券,创业板,3
300528,1,幸福蓝海,sz.300528,sz,0,证券,创业板,3
300529,1,健帆生物,sz.300529,sz,0,证券,创业板,3
300530,1,达志科技,sz.300530,sz,0,证券,创业板,3
300531,1,优博讯,sz.300531,sz,0,证券,创业板,3
300532,1,今天国际,sz.300532,sz,0,证券,创业板,3
300533,1,冰川网络,sz.300533,sz,0,证券,创业板,3
300534,1,陇神戎发,sz.300534,sz,0,证券,创业板,3
300535,1,达威股份,sz.300535,sz,0,证券,创业板,3
300536,1,农尚环境,sz.300536,sz,0,证券,创业板,3
300537,1,广信材料,sz.300537,sz,0,证券,创业板,3
300538,1,同益股份,sz.300538,sz,0,证券,创业板,3
300539,1,横河精密,sz.300539,sz,0,证券,创业板,3
300540,1,蜀道装备,sz.300540,sz,0,证券,创业板,3
300541,1,先进数通,sz.300541,sz,0,证券,创业板,3
300542,1,新晨科技,sz.300542,sz,0,证券,创业板,3
300543,1,朗科智能,sz.300543,sz,0,证券,创业板,3
300545,1,联得装备,sz.300545,sz,0,证券,创业板,3
300546,1,雄帝科技,sz.300546,sz,0,证券,创业板,3
300547,1,川环科技,sz.300547,sz,0,证券,创业板,3
300548,1,博创科技,sz.300548,sz,0,证券,创业板,3
300549,1,优德精密,sz.300549,sz,0,证券,创业板,3
300550,1,和仁科技,sz.300550,sz,0,证券,创业板,3
300551,1,古鳌科技,sz.300551,sz,0,证券,创业板,3
300552,1,万集科技,sz.300552,sz,0,证券,创业板,3
300553,1,集智股份,sz.300553,sz,0,证券,创业板,3
300554,1,三超新材,sz.300554,sz,0,证券,创业板,3
300555,1,路通视信,sz.300555,sz,0,证券,创业板,3
300556,1,丝路视觉,sz.300556,sz,0,证券,创业板,3
300557,1,理工光科,sz.300557,sz,0,证券,创业板,3
300558,1,贝达药业,sz.300558,sz,0,证券,创业板,3
300559,1,佳发教育,sz.300559,sz,0,证券,创业板,3
300560,1,中富通,sz.300560,sz,0,证券,创业板,3
300561,1,汇金科技,sz.300561,sz,0,证券,创业板,3
300562,1,乐心医疗,sz.300562,sz,0,证券,创业板,3
300563,1,神宇股份,sz.300563,sz,0,证券,创业板,3
300564,1,筑博设计,sz.300564,sz,0,证券,创业板,3
300565,1,科信技术,sz.300565,sz,0,证券,创业板,3
300566,1,激智科技,sz.300566,sz,0,证券,创业板,3
300567,1,精测电子,sz.300567,sz,0,证券,创业板,3
300568,1,星源材质,sz.300568,sz,0,证券,创业板,3
300569,1,天能重工,sz.300569,sz,0,证券,创业板,3
300570,1,太辰光,sz.300570,sz,0,证券,创业板,3
300571,1,平治信息,sz.300571,sz,0,证券,创业板,3
300572,1,安车检测,sz.300572,sz,0,证券,创业板,3
300573,1,兴齐眼药,sz.300573,sz,0,证券,创业板,3
300575,1,中旗股份,sz.300575,sz,0,证券,创业板,3
300576,1,容大感光,sz.300576,sz,0,证券,创业板,3
300577,1,开润股份,sz.300577,sz,0,证券,创业板,3
300578,1,会畅通讯,sz.300578,sz,0,证券,创业板,3
300579,1,数字认证,sz.300579,sz,0,证券,创业板,3
300580,1,贝斯特,sz.300580,sz,0,证券,创业板,3
300581,1,晨曦航空,sz.300581,sz,0,证券,创业板,3
300582,1,英飞特,sz.300582,sz,0,证券,创业板,3
300583,1,赛托生物,sz.300583,sz,0,证券,创业板,3
300584,1,海辰药业,sz.300584,sz,0,证券,创业板,3
300585,1,奥联电子,sz.300585,sz,0,证券,创业板,3
300586,1,美联新材,sz.300586,sz,0,证券,创业板,3
300587,1,天铁股份,sz.300587,sz,0,证券,创业板,3
300588,1,熙菱信息,sz.300588,sz,0,证券,创业板,3
300589,1,江龙船艇,sz.300589,sz,0,证券,创业板,3
300590,1,移为通信,sz.300590,sz,0,证券,创业板,3
300591,1,万里马,sz.300591,sz,0,证券,创业板,3
300592,1,华凯易佰,sz.300592,sz,0,证券,创业板,3
300593,1,新雷能,sz.300593,sz,0,证券,创业板,3
300594,1,朗进科技,sz.300594,sz,0,证券,创业板,3
300595,1,欧普康视,sz.300595,sz,0,证券,创业板,3
300596,1,利安隆,sz.300596,sz,0,证券,创业板,3
300597,1,吉大通信,sz.300597,sz,0,证券,创业板,3
300598,1,诚迈科技,sz.300598,sz,0,证券,创业板,3
300599,1,雄塑科技,sz.300599,sz,0,证券,创业板,3
300600,1,国瑞科技,sz.300600,sz,0,证券,创业板,3
300601,1,康泰生物,sz.300601,sz,0,证券,创业板,3
300602,1,飞荣达,sz.300602,sz,0,证券,创业板,3
300603,1,立昂技术,sz.300603,sz,0,证券,创业板,3
300604,1,长川科技,sz.300604,sz,0,证券,创业板,3
300605,1,恒锋信息,sz.300605,sz,0,证券,创业板,3
300606,1,金太阳,sz.300606,sz,0,证券,创业板,3
300607,1,拓斯达,sz.300607,sz,0,证券,创业板,3
300608,1,思特奇,sz.300608,sz,0,证券,创业板,3
300609,1,汇纳科技,sz.300609,sz,0,证券,创业板,3
300610,1,晨化股份,sz.300610,sz,0,证券,创业板,3
300611,1,美力科技,sz.300611,sz,0,证券,创业板,3
300612,1,宣亚国际,sz.300612,sz,0,证券,创业板,3
300613,1,富瀚微,sz.300613,sz,0,证券,创业板,3
300614,1,百川畅银,sz.300614,sz,0,证券,创业板,3
300615,1,欣天科技,sz.300615,sz,0,证券,创业板,3
300616,1,尚品宅配,sz.300616,sz,0,证券,创业板,3
300617,1,安靠智电,sz.300617,sz,0,证券,创业板,3
300618,1,寒锐钴业,sz.300618,sz,0,证券,创业板,3
300619,1,金银河,sz.300619,sz,0,证券,创业板,3
300620,1,光库科技,sz.300620,sz,0,证券,创业板,3
300621,1,维业股份,sz.300621,sz,0,证券,创业板,3
300622,1,博士眼镜,sz.300622,sz,0,证券,创业板,3
300623,1,捷捷微电,sz.300623,sz,0,证券,创业板,3
300624,1,万兴科技,sz.300624,sz,0,证券,创业板,3
300625,1,三雄极光,sz.300625,sz,0,证券,创业板,3
300626,1,华瑞股份,sz.300626,sz,0,证券,创业板,3
300627,1,华测导航,sz.300627,sz,0,证券,创业板,3
300628,1,亿联网络,sz.300628,sz,0,证券,创业板,3
300629,1,新劲刚,sz.300629,sz,0,证券,创业板,3
300630,1,普利制药,sz.300630,sz,0,证券,创业板,3
300631,1,久吾高科,sz.300631,sz,0,证券,创业板,3
300632,1,光莆股份,sz.300632,sz,0,证券,创业板,3
300633,1,开立医疗,sz.300633,sz,0,证券,创业板,3
300634,1,彩讯股份,sz.300634,sz,0,证券,创业板,3
300635,1,中达安,sz.300635,sz,0,证券,创业板,3
300636,1,同和药业,sz.300636,sz,0,证券,创业板,3
300637,1,扬帆新材,sz.300637,sz,0,证券,创业板,3
300638,1,广和通,sz.300638,sz,0,证券,创业板,3
300639,1,凯普生物,sz.300639,sz,0,证券,创业板,3
300640,1,德艺文创,sz.300640,sz,0,证券,创业板,3
300641,1,正丹股份,sz.300641,sz,0,证券,创业板,3
300642,1,透景生命,sz.300642,sz,0,证券,创业板,3
300643,1,万通智控,sz.300643,sz,0,证券,创业板,3
300644,1,南京聚隆,sz.300644,sz,0,证券,创业板,3
300645,1,正元智慧,sz.300645,sz,0,证券,创业板,3
300647,1,超频三,sz.300647,sz,0,证券,创业板,3
300648,1,星云股份,sz.300648,sz,0,证券,创业板,3
300649,1,杭州园林,sz.300649,sz,0,证券,创业板,3
300650,1,太龙股份,sz.300650,sz,0,证券,创业板,3
300651,1,金陵体育,sz.300651,sz,0,证券,创业板,3
300652,1,雷迪克,sz.300652,sz,0,证券,创业板,3
300653,1,正海生物,sz.300653,sz,0,证券,创业板,3
300654,1,世纪天鸿,sz.300654,sz,0,证券,创业板,3
300655,1,晶瑞电材,sz.300655,sz,0,证券,创业板,3
300656,1,民德电子,sz.300656,sz,0,证券,创业板,3
300657,1,弘信电子,sz.300657,sz,0,证券,创业板,3
300658,1,延江股份,sz.300658,sz,0,证券,创业板,3
300659,1,中孚信息,sz.300659,sz,0,证券,创业板,3
300660,1,江苏雷利,sz.300660,sz,0,证券,创业板,3
300661,1,圣邦股份,sz.300661,sz,0,证券,创业板,3
300662,1,科锐国际,sz.300662,sz,0,证券,创业板,3
300663,1,科蓝软件,sz.300663,sz,0,证券,创业板,3
300664,1,鹏鹞环保,sz.300664,sz,0,证券,创业板,3
300665,1,飞鹿股份,sz.300665,sz,0,证券,创业板,3
300666,1,江丰电子,sz.300666,sz,0,证券,创业板,3
300667,1,必创科技,sz.300667,sz,0,证券,创业板,3
300668,1,杰恩设计,sz.300668,sz,0,证券,创业板,3
300669,1,沪宁股份,sz.300669,sz,0,证券,创业板,3
300670,1,大烨智能,sz.300670,sz,0,证券,创业板,3
300671,1,富满微,sz.300671,sz,0,证券,创业板,3
300672,1,国科微,sz.300672,sz,0,证券,创业板,3
300673,1,佩蒂股份,sz.300673,sz,0,证券,创业板,3
300674,1,宇信科技,sz.300674,sz,0,证券,创业板,3
300675,1,建科院,sz.300675,sz,0,证券,创业板,3
300676,1,华大基因,sz.300676,sz,0,证券,创业板,3
300677,1,英科医疗,sz.300677,sz,0,证券,创业板,3
300678,1,中科信息,sz.300678,sz,0,证券,创业板,3
300679,1,电连技术,sz.300679,sz,0,证券,创业板,3
300680,1,隆盛科技,sz.300680,sz,0,证券,创业板,3
300681,1,英搏尔,sz.300681,sz,0,证券,创业板,3
300682,1,朗新科技,sz.300682,sz,0,证券,创业板,3
300683,1,海特生物,sz.300683,sz,0,证券,创业板,3
300684,1,中石科技,sz.300684,sz,0,证券,创业板,3
300685,1,艾德生物,sz.300685,sz,0,证券,创业板,3
300686,1,智动力,sz.300686,sz,0,证券,创业板,3
300687,1,赛意信息,sz.300687,sz,0,证券,创业板,3
300688,1,创业黑马,sz.300688,sz,0,证券,创业板,3
300689,1,澄天伟业,sz.300689,sz,0,证券,创业板,3
300690,1,双一科技,sz.300690,sz,0,证券,创业板,3
300691,1,联合光电,sz.300691,sz,0,证券,创业板,3
300692,1,中环环保,sz.300692,sz,0,证券,创业板,3
300693,1,盛弘股份,sz.300693,sz,0,证券,创业板,3
300694,1,蠡湖股份,sz.300694,sz,0,证券,创业板,3
300695,1,兆丰股份,sz.300695,sz,0,证券,创业板,3
300696,1,爱乐达,sz.300696,sz,0,证券,创业板,3
300697,1,电工合金,sz.300697,sz,0,证券,创业板,3
300698,1,万马科技,sz.300698,sz,0,证券,创业板,3
300699,1,光威复材,sz.300699,sz,0,证券,创业板,3
300700,1,岱勒新材,sz.300700,sz,0,证券,创业板,3
300701,1,森霸传感,sz.300701,sz,0,证券,创业板,3
300702,1,天宇股份,sz.300702,sz,0,证券,创业板,3
300703,1,创源股份,sz.300703,sz,0,证券,创业板,3
300705,1,九典制药,sz.300705,sz,0,证券,创业板,3
300706,1,阿石创,sz.300706,sz,0,证券,创业板,3
300707,1,威唐工业,sz.300707,sz,0,证券,创业板,3
300708,1,聚灿光电,sz.300708,sz,0,证券,创业板,3
300709,1,精研科技,sz.300709,sz,0,证券,创业板,3
300710,1,万隆光电,sz.300710,sz,0,证券,创业板,3
300711,1,广哈通信,sz.300711,sz,0,证券,创业板,3
300712,1,永福股份,sz.300712,sz,0,证券,创业板,3
300713,1,英可瑞,sz.300713,sz,0,证券,创业板,3
300715,1,凯伦股份,sz.300715,sz,0,证券,创业板,3
300716,1,国立科技,sz.300716,sz,0,证券,创业板,3
300717,1,华信新材,sz.300717,sz,0,证券,创业板,3
300718,1,长盛轴承,sz.300718,sz,0,证券,创业板,3
300719,1,安达维尔,sz.300719,sz,0,证券,创业板,3
300720,1,海川智能,sz.300720,sz,0,证券,创业板,3
300721,1,怡达股份,sz.300721,sz,0,证券,创业板,3
300722,1,新余国科,sz.300722,sz,0,证券,创业板,3
300723,1,一品红,sz.300723,sz,0,证券,创业板,3
300724,1,捷佳伟创,sz.300724,sz,0,证券,创业板,3
300725,1,药石科技,sz.300725,sz,0,证券,创业板,3
300726,1,宏达电子,sz.300726,sz,0,证券,创业板,3
300727,1,润禾材料,sz.300727,sz,0,证券,创业板,3
300729,1,乐歌股份,sz.300729,sz,0,证券,创业板,3
300730,1,科创信息,sz.300730,sz,0,证券,创业板,3
300731,1,科创新源,sz.300731,sz,0,证券,创业板,3
300732,1,设研院,sz.300732,sz,0,证券,创业板,3
300733,1,西菱动力,sz.300733,sz,0,证券,创业板,3
300735,1,光弘科技,sz.300735,sz,0,证券,创业板,3
300736,1,百邦科技,sz.300736,sz,0,证券,创业板,3
300737,1,科顺股份,sz.300737,sz,0,证券,创业板,3
300738,1,奥飞数据,sz.300738,sz,0,证券,创业板,3
300739,1,明阳电路,sz.300739,sz,0,证券,创业板,3
300740,1,水羊股份,sz.300740,sz,0,证券,创业板,3
300741,1,华宝股份,sz.300741,sz,0,证券,创业板,3
300742,1,越博动力,sz.300742,sz,0,证券,创业板,3
300743,1,天地数码,sz.300743,sz,0,证券,创业板,3
300745,1,欣锐科技,sz.300745,sz,0,证券,创业板,3
300746,1,汉嘉设计,sz.300746,sz,0,证券,创业板,3
300747,1,锐科激光,sz.300747,sz,0,证券,创业板,3
300748,1,金力永磁,sz.300748,sz,0,证券,创业板,3
300749,1,顶固集创,sz.300749,sz,0,证券,创业板,3
300750,1,宁德时代,sz.300750,sz,0,证券,创业板,3
300751,1,迈为股份,sz.300751,sz,0,证券,创业板,3
300752,1,隆利科技,sz.300752,sz,0,证券,创业板,3
300753,1,爱朋医疗,sz.300753,sz,0,证券,创业板,3
300755,1,华致酒行,sz.300755,sz,0,证券,创业板,3
300756,1,金马游乐,sz.300756,sz,0,证券,创业板,3
300757,1,罗博特科,sz.300757,sz,0,证券,创业板,3
300758,1,七彩化学,sz.300758,sz,0,证券,创业板,3
300759,1,康龙化成,sz.300759,sz,0,证券,创业板,3
300760,1,迈瑞医疗,sz.300760,sz,0,证券,创业板,3
300761,1,立华股份,sz.300761,sz,0,证券,创业板,3
300762,1,上海瀚讯,sz.300762,sz,0,证券,创业板,3
300763,1,锦浪科技,sz.300763,sz,0,证券,创业板,3
300765,1,新诺威,sz.300765,sz,0,证券,创业板,3
300766,1,每日互动,sz.300766,sz,0,证券,创业板,3
300767,1,震安科技,sz.300767,sz,0,证券,创业板,3
300768,1,迪普科技,sz.300768,sz,0,证券,创业板,3
300769,1,德方纳米,sz.300769,sz,0,证券,创业板,3
300770,1,新媒股份,sz.300770,sz,0,证券,创业板,3
300771,1,智莱科技,sz.300771,sz,0,证券,创业板,3
300772,1,运达股份,sz.300772,sz,0,证券,创业板,3
300773,1,拉卡拉,sz.300773,sz,0,证券,创业板,3
300774,1,倍杰特,sz.300774,sz,0,证券,创业板,3
300775,1,三角防务,sz.300775,sz,0,证券,创业板,3
300776,1,帝尔激光,sz.300776,sz,0,证券,创业板,3
300777,1,中简科技,sz.300777,sz,0,证券,创业板,3
300778,1,新城市,sz.300778,sz,0,证券,创业板,3
300779,1,惠城环保,sz.300779,sz,0,证券,创业板,3
300780,1,德恩精工,sz.300780,sz,0,证券,创业板,3
300781,1,因赛集团,sz.300781,sz,0,证券,创业板,3
300782,1,卓胜微,sz.300782,sz,0,证券,创业板,3
300783,1,三只松鼠,sz.300783,sz,0,证券,创业板,3
300785,1,值得买,sz.300785,sz,0,证券,创业板,3
300786,1,国林科技,sz.300786,sz,0,证券,创业板,3
300787,1,海能实业,sz.300787,sz,0,证券,创业板,3
300788,1,中信出版,sz.300788,sz,0,证券,创业板,3
300789,1,唐源电气,sz.300789,sz,0,证券,创业板,3
300790,1,宇瞳光学,sz.300790,sz,0,证券,创业板,3
300791,1,仙乐健康,sz.300791,sz,0,证券,创业板,3
300792,1,壹网壹创,sz.300792,sz,0,证券,创业板,3
300793,1,佳禾智能,sz.300793,sz,0,证券,创业板,3
300795,1,米奥会展,sz.300795,sz,0,证券,创业板,3
300796,1,贝斯美,sz.300796,sz,0,证券,创业板,3
300797,1,钢研纳克,sz.300797,sz,0,证券,创业板,3
300798,1,锦鸡股份,sz.300798,sz,0,证券,创业板,3
300799,1,左江科技,sz.300799,sz,0,证券,创业板,3
300800,1,力合科技,sz.300800,sz,0,证券,创业板,3
300801,1,泰和科技,sz.300801,sz,0,证券,创业板,3
300802,1,矩子科技,sz.300802,sz,0,证券,创业板,3
300803,1,指南针,sz.300803,sz,0,证券,创业板,3
300805,1,电声股份,sz.300805,sz,0,证券,创业板,3
300806,1,斯迪克,sz.300806,sz,0,证券,创业板,3
300807,1,天迈科技,sz.300807,sz,0,证券,创业板,3
300808,1,久量股份,sz.300808,sz,0,证券,创业板,3
300809,1,华辰装备,sz.300809,sz,0,证券,创业板,3
300810,1,中科海讯,sz.300810,sz,0,证券,创业板,3
300811,1,铂科新材,sz.300811,sz,0,证券,创业板,3
300812,1,易天股份,sz.300812,sz,0,证券,创业板,3
300813,1,泰林生物,sz.300813,sz,0,证券,创业板,3
300814,1,中富电路,sz.300814,sz,0,证券,创业板,3
300815,1,玉禾田,sz.300815,sz,0,证券,创业板,3
300816,1,艾可蓝,sz.300816,sz,0,证券,创业板,3
300817,1,双飞股份,sz.300817,sz,0,证券,创业板,3
300818,1,耐普矿机,sz.300818,sz,0,证券,创业板,3
300819,1,聚杰微纤,sz.300819,sz,0,证券,创业板,3
300820,1,英杰电气,sz.300820,sz,0,证券,创业板,3
300821,1,东岳硅材,sz.300821,sz,0,证券,创业板,3
300822,1,贝仕达克,sz.300822,sz,0,证券,创业板,3
300823,1,建科机械,sz.300823,sz,0,证券,创业板,3
300824,1,北鼎股份,sz.300824,sz,0,证券,创业板,3
300825,1,阿尔特,sz.300825,sz,0,证券,创业板,3
300826,1,测绘股份,sz.300826,sz,0,证券,创业板,3
300827,1,上能电气,sz.300827,sz,0,证券,创业板,3
300828,1,锐新科技,sz.300828,sz,0,证券,创业板,3
300829,1,金丹科技,sz.300829,sz,0,证券,创业板,3
300830,1,金现代,sz.300830,sz,0,证券,创业板,3
300831,1,派瑞股份,sz.300831,sz,0,证券,创业板,3
300832,1,新产业,sz.300832,sz,0,证券,创业板,3
300833,1,浩洋股份,sz.300833,sz,0,证券,创业板,3
300834,1,星辉环材,sz.300834,sz,0,证券,创业板,3
300835,1,龙磁科技,sz.300835,sz,0,证券,创业板,3
300836,1,佰奥智能,sz.300836,sz,0,证券,创业板,3
300837,1,浙矿股份,sz.300837,sz,0,证券,创业板,3
300838,1,浙江力诺,sz.300838,sz,0,证券,创业板,3
300839,1,博汇股份,sz.300839,sz,0,证券,创业板,3
300840,1,酷特智能,sz.300840,sz,0,证券,创业板,3
300841,1,康华生物,sz.300841,sz,0,证券,创业板,3
300842,1,帝科股份,sz.300842,sz,0,证券,创业板,3
300843,1,胜蓝股份,sz.300843,sz,0,证券,创业板,3
300844,1,山水比德,sz.300844,sz,0,证券,创业板,3
300845,1,捷安高科,sz.300845,sz,0,证券,创业板,3
300846,1,首都在线,sz.300846,sz,0,证券,创业板,3
300847,1,中船汉光,sz.300847,sz,0,证券,创业板,3
300848,1,美瑞新材,sz.300848,sz,0,证券,创业板,3
300849,1,锦盛新材,sz.300849,sz,0,证券,创业板,3
300850,1,新强联,sz.300850,sz,0,证券,创业板,3
300851,1,交大思诺,sz.300851,sz,0,证券,创业板,3
300852,1,四会富仕,sz.300852,sz,0,证券,创业板,3
300853,1,申昊科技,sz.300853,sz,0,证券,创业板,3
300854,1,中兰环保,sz.300854,sz,0,证券,创业板,3
300855,1,图南股份,sz.300855,sz,0,证券,创业板,3
300856,1,科思股份,sz.300856,sz,0,证券,创业板,3
300857,1,协创数据,sz.300857,sz,0,证券,创业板,3
300858,1,科拓生物,sz.300858,sz,0,证券,创业板,3
300859,1,西域旅游,sz.300859,sz,0,证券,创业板,3
300860,1,锋尚文化,sz.300860,sz,0,证券,创业板,3
300861,1,美畅股份,sz.300861,sz,0,证券,创业板,3
300862,1,蓝盾光电,sz.300862,sz,0,证券,创业板,3
300863,1,卡倍亿,sz.300863,sz,0,证券,创业板,3
300864,1,南大环境,sz.300864,sz,0,证券,创业板,3
300865,1,大宏立,sz.300865,sz,0,证券,创业板,3
300866,1,安克创新,sz.300866,sz,0,证券,创业板,3
300867,1,圣元环保,sz.300867,sz,0,证券,创业板,3
300868,1,杰美特,sz.300868,sz,0,证券,创业板,3
300869,1,康泰医学,sz.300869,sz,0,证券,创业板,3
300870,1,欧陆通,sz.300870,sz,0,证券,创业板,3
300871,1,回盛生物,sz.300871,sz,0,证券,创业板,3
300872,1,天阳科技,sz.300872,sz,0,证券,创业板,3
300873,1,海晨股份,sz.300873,sz,0,证券,创业板,3
300875,1,捷强装备,sz.300875,sz,0,证券,创业板,3
300876,1,蒙泰高新,sz.300876,sz,0,证券,创业板,3
300877,1,金春股份,sz.300877,sz,0,证券,创业板,3
300878,1,维康药业,sz.300878,sz,0,证券,创业板,3
300879,1,大叶股份,sz.300879,sz,0,证券,创业板,3
300880,1,迦南智能,sz.300880,sz,0,证券,创业板,3
300881,1,盛德鑫泰,sz.300881,sz,0,证券,创业板,3
300882,1,万胜智能,sz.300882,sz,0,证券,创业板,3
300883,1,龙利得,sz.300883,sz,0,证券,创业板,3
300884,1,狄耐克,sz.300884,sz,0,证券,创业板,3
300885,1,海昌新材,sz.300885,sz,0,证券,创业板,3
300886,1,华业香料,sz.300886,sz,0,证券,创业板,3
300887,1,谱尼测试,sz.300887,sz,0,证券,创业板,3
300888,1,稳健医疗,sz.300888,sz,0,证券,创业板,3
300889,1,爱克股份,sz.300889,sz,0,证券,创业板,3
300890,1,翔丰华,sz.300890,sz,0,证券,创业板,3
300891,1,惠云钛业,sz.300891,sz,0,证券,创业板,3
300892,1,品渥食品,sz.300892,sz,0,证券,创业板,3
300893,1,松原股份,sz.300893,sz,0,证券,创业板,3
300894,1,火星人,sz.300894,sz,0,证券,创业板,3
300895,1,铜牛信息,sz.300895,sz,0,证券,创业板,3
